trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
3447264,22:08:00,22:08:00,7659,28,,0,0,40.1749,0
3447264,22:10:00,22:10:00,7660,29,,0,0,41.1329,0
3447264,22:13:00,22:13:00,7661,30,,0,0,41.6244,0
3447264,22:15:00,22:15:00,7662,31,,1,0,42.2882,1
3447265,20:28:00,20:28:00,7625,1,,0,1,0.0813,1
3447265,20:30:00,20:30:00,7626,2,,0,0,1.4841,0
3447265,20:33:00,20:33:00,7630,3,,0,0,4.0478,0
3447265,20:36:00,20:36:00,7631,4,,0,0,5.6132,1
3447265,20:38:00,20:38:00,7632,5,,0,0,6.6055,0
3447265,20:40:00,20:40:00,7634,6,,0,0,8.2029,0
3447265,20:42:00,20:42:00,7635,7,,0,0,9.0098,0
3447265,20:44:00,20:44:00,7637,8,,0,0,10.7426,0
3447265,20:46:00,20:46:00,7638,9,,0,0,11.4662,0
3447265,20:49:00,20:49:00,7639,10,,0,0,13.7097,0
3447265,20:51:00,20:51:00,7640,11,,0,0,14.1807,1
3447265,20:53:00,20:53:00,7641,12,,0,0,14.4571,0
3447265,20:55:31,20:55:31,7642,13,,0,0,14.8011,0
3447265,20:58:00,20:58:00,7643,14,,0,0,15.1781,1
3447265,21:01:00,21:01:00,7644,15,,0,0,15.6886,0
3447265,21:04:00,21:04:00,7645,16,,0,0,16.4422,0
3447265,21:06:00,21:06:00,7646,17,,0,0,16.9159,0
3447265,21:08:00,21:08:00,7648,18,,0,0,17.4115,1
3447265,21:09:00,21:09:00,7649,19,,1,1,17.5250,0
3447265,21:12:00,21:12:00,7650,20,,0,0,20.4141,0
3447265,21:14:00,21:14:00,7651,21,,0,0,21.9661,0
3447265,21:18:00,21:18:00,7652,22,,0,0,24.7226,0
3447265,21:19:00,21:19:00,7654,23,,0,0,25.8232,0
3447265,21:26:00,21:26:00,7655,24,,0,0,32.7440,0
3447265,21:28:00,21:28:00,7656,25,,0,0,33.2614,0
3447265,21:30:00,21:30:00,7657,26,,0,0,34.9715,1
3447265,21:35:00,21:35:00,7658,27,,0,0,38.8566,0
3447265,21:38:00,21:38:00,7659,28,,0,0,40.1749,0
3447265,21:40:00,21:40:00,7660,29,,0,0,41.1329,0
3447265,21:43:00,21:43:00,7661,30,,0,0,41.6244,0
3447265,21:45:00,21:45:00,7662,31,,1,0,42.2882,1
3447266,19:58:00,19:58:00,7625,1,,0,1,0.0813,1
3447266,20:00:00,20:00:00,7626,2,,0,0,1.4841,0
3447266,20:03:00,20:03:00,7630,3,,0,0,4.0478,0
3447266,20:06:00,20:06:00,7631,4,,0,0,5.6132,1
3447266,20:08:00,20:08:00,7632,5,,0,0,6.6055,0
3447266,20:10:00,20:10:00,7634,6,,0,0,8.2029,0
3447266,20:12:00,20:12:00,7635,7,,0,0,9.0098,0
3447266,20:14:00,20:14:00,7637,8,,0,0,10.7426,0
3447266,20:16:00,20:16:00,7638,9,,0,0,11.4662,0
3447266,20:19:00,20:19:00,7639,10,,0,0,13.7097,0
3447266,20:21:00,20:21:00,7640,11,,0,0,14.1807,1
3447266,20:23:00,20:23:00,7641,12,,0,0,14.4571,0
3447266,20:25:31,20:25:31,7642,13,,0,0,14.8011,0
3447266,20:28:00,20:28:00,7643,14,,0,0,15.1781,1
3447266,20:31:00,20:31:00,7644,15,,0,0,15.6886,0
3447266,20:34:00,20:34:00,7645,16,,0,0,16.4422,0
3447266,20:36:00,20:36:00,7646,17,,0,0,16.9159,0
3447266,20:38:00,20:38:00,7648,18,,0,0,17.4115,1
3447266,20:39:00,20:39:00,7649,19,,1,1,17.5250,0
3447266,20:42:00,20:42:00,7650,20,,0,0,20.4141,0
3447266,20:44:00,20:44:00,7651,21,,0,0,21.9661,0
3447266,20:48:00,20:48:00,7652,22,,0,0,24.7226,0
3447266,20:49:00,20:49:00,7654,23,,0,0,25.8232,0
3447266,20:56:00,20:56:00,7655,24,,0,0,32.7440,0
3447266,20:58:00,20:58:00,7656,25,,0,0,33.2614,0
3447266,21:00:00,21:00:00,7657,26,,0,0,34.9715,1
3447266,21:05:00,21:05:00,7658,27,,0,0,38.8566,0
3447266,21:08:00,21:08:00,7659,28,,0,0,40.1749,0
3447266,21:10:00,21:10:00,7660,29,,0,0,41.1329,0
3447266,21:13:00,21:13:00,7661,30,,0,0,41.6244,0
3447266,21:15:00,21:15:00,7662,31,,1,0,42.2882,1
3447267,19:28:00,19:28:00,7625,1,,0,1,0.0813,1
3447267,19:30:00,19:30:00,7626,2,,0,0,1.4841,0
3447267,19:33:00,19:33:00,7630,3,,0,0,4.0478,0
3447267,19:36:00,19:36:00,7631,4,,0,0,5.6132,1
3447267,19:38:00,19:38:00,7632,5,,0,0,6.6055,0
3447267,19:40:00,19:40:00,7634,6,,0,0,8.2029,0
3447267,19:42:00,19:42:00,7635,7,,0,0,9.0098,0
3447267,19:44:00,19:44:00,7637,8,,0,0,10.7426,0
3447267,19:46:00,19:46:00,7638,9,,0,0,11.4662,0
3447267,19:49:00,19:49:00,7639,10,,0,0,13.7097,0
3447267,19:51:00,19:51:00,7640,11,,0,0,14.1807,1
3447267,19:53:00,19:53:00,7641,12,,0,0,14.4571,0
3447267,19:55:31,19:55:31,7642,13,,0,0,14.8011,0
3447267,19:58:00,19:58:00,7643,14,,0,0,15.1781,1
3447267,20:01:00,20:01:00,7644,15,,0,0,15.6886,0
3447267,20:04:00,20:04:00,7645,16,,0,0,16.4422,0
3447267,20:06:00,20:06:00,7646,17,,0,0,16.9159,0
3447267,20:08:00,20:08:00,7648,18,,0,0,17.4115,1
3447267,20:09:00,20:09:00,7649,19,,1,1,17.5250,0
3447267,20:12:00,20:12:00,7650,20,,0,0,20.4141,0
3447267,20:14:00,20:14:00,7651,21,,0,0,21.9661,0
3447267,20:18:00,20:18:00,7652,22,,0,0,24.7226,0
3447267,20:19:00,20:19:00,7654,23,,0,0,25.8232,0
3447267,20:26:00,20:26:00,7655,24,,0,0,32.7440,0
3447267,20:28:00,20:28:00,7656,25,,0,0,33.2614,0
3447267,20:30:00,20:30:00,7657,26,,0,0,34.9715,1
3447267,20:35:00,20:35:00,7658,27,,0,0,38.8566,0
3447267,20:38:00,20:38:00,7659,28,,0,0,40.1749,0
3447267,20:40:00,20:40:00,7660,29,,0,0,41.1329,0
3447267,20:43:00,20:43:00,7661,30,,0,0,41.6244,0
3447267,20:45:00,20:45:00,7662,31,,1,0,42.2882,1
3447268,18:58:00,18:58:00,7625,1,,0,1,0.0813,1
3447268,19:00:00,19:00:00,7626,2,,0,0,1.4841,0
3447268,19:03:00,19:03:00,7630,3,,0,0,4.0478,0
3447268,19:06:00,19:06:00,7631,4,,0,0,5.6132,1
3447268,19:08:00,19:08:00,7632,5,,0,0,6.6055,0
3447268,19:10:00,19:10:00,7634,6,,0,0,8.2029,0
3447268,19:12:00,19:12:00,7635,7,,0,0,9.0098,0
3447268,19:14:00,19:14:00,7637,8,,0,0,10.7426,0
3447268,19:16:00,19:16:00,7638,9,,0,0,11.4662,0
3447268,19:19:00,19:19:00,7639,10,,0,0,13.7097,0
3447268,19:21:00,19:21:00,7640,11,,0,0,14.1807,1
3447268,19:23:00,19:23:00,7641,12,,0,0,14.4571,0
3447268,19:25:31,19:25:31,7642,13,,0,0,14.8011,0
3447268,19:28:00,19:28:00,7643,14,,0,0,15.1781,1
3447268,19:31:00,19:31:00,7644,15,,0,0,15.6886,0
3447268,19:34:00,19:34:00,7645,16,,0,0,16.4422,0
3447268,19:36:00,19:36:00,7646,17,,0,0,16.9159,0
3447268,19:38:00,19:38:00,7648,18,,0,0,17.4115,1
3447268,19:39:00,19:39:00,7649,19,,1,1,17.5250,0
3447268,19:42:00,19:42:00,7650,20,,0,0,20.4141,0
3447268,19:44:00,19:44:00,7651,21,,0,0,21.9661,0
3447268,19:48:00,19:48:00,7652,22,,0,0,24.7226,0
3447268,19:49:00,19:49:00,7654,23,,0,0,25.8232,0
3447268,19:56:00,19:56:00,7655,24,,0,0,32.7440,0
3447268,19:58:00,19:58:00,7656,25,,0,0,33.2614,0
3447268,20:00:00,20:00:00,7657,26,,0,0,34.9715,1
3447268,20:05:00,20:05:00,7658,27,,0,0,38.8566,0
3447268,20:08:00,20:08:00,7659,28,,0,0,40.1749,0
3447268,20:10:00,20:10:00,7660,29,,0,0,41.1329,0
3447268,20:13:00,20:13:00,7661,30,,0,0,41.6244,0
3447268,20:15:00,20:15:00,7662,31,,1,0,42.2882,1
3447269,17:58:00,17:58:00,7625,1,,0,1,0.0813,1
3447269,18:00:00,18:00:00,7626,2,,0,0,1.4841,0
3447269,18:03:00,18:03:00,7630,3,,0,0,4.0478,0
3447269,18:06:00,18:06:00,7631,4,,0,0,5.6132,1
3447269,18:08:00,18:08:00,7632,5,,0,0,6.6055,0
3447269,18:10:00,18:10:00,7634,6,,0,0,8.2029,0
3447269,18:12:00,18:12:00,7635,7,,0,0,9.0098,0
3447269,18:14:00,18:14:00,7637,8,,0,0,10.7426,0
3447269,18:16:00,18:16:00,7638,9,,0,0,11.4662,0
3447269,18:19:00,18:19:00,7639,10,,0,0,13.7097,0
3447269,18:21:00,18:21:00,7640,11,,0,0,14.1807,1
3447269,18:23:00,18:23:00,7641,12,,0,0,14.4571,0
3447269,18:25:31,18:25:31,7642,13,,0,0,14.8011,0
3447269,18:28:00,18:28:00,7643,14,,0,0,15.1781,1
3447269,18:31:00,18:31:00,7644,15,,0,0,15.6886,0
3447269,18:34:00,18:34:00,7645,16,,0,0,16.4422,0
3447269,18:36:00,18:36:00,7646,17,,0,0,16.9159,0
3447269,18:38:00,18:38:00,7648,18,,0,0,17.4115,1
3447269,18:39:00,18:39:00,7649,19,,1,1,17.5250,0
3447269,18:42:00,18:42:00,7650,20,,0,0,20.4141,0
3447269,18:44:00,18:44:00,7651,21,,0,0,21.9661,0
3447269,18:48:00,18:48:00,7652,22,,0,0,24.7226,0
3447269,18:49:00,18:49:00,7654,23,,0,0,25.8232,0
3447269,18:56:00,18:56:00,7655,24,,0,0,32.7440,0
3447269,18:58:00,18:58:00,7656,25,,0,0,33.2614,0
3447269,19:00:00,19:00:00,7657,26,,0,0,34.9715,1
3447269,19:05:00,19:05:00,7658,27,,0,0,38.8566,0
3447269,19:08:00,19:08:00,7659,28,,0,0,40.1749,0
3447269,19:10:00,19:10:00,7660,29,,0,0,41.1329,0
3447269,19:13:00,19:13:00,7661,30,,0,0,41.6244,0
3447269,19:15:00,19:15:00,7662,31,,1,0,42.2882,1
3447270,17:28:00,17:28:00,7625,1,,0,1,0.0813,1
3447270,17:30:00,17:30:00,7626,2,,0,0,1.4841,0
3447270,17:33:00,17:33:00,7630,3,,0,0,4.0478,0
3447270,17:36:00,17:36:00,7631,4,,0,0,5.6132,1
3447270,17:38:00,17:38:00,7632,5,,0,0,6.6055,0
3447270,17:40:00,17:40:00,7634,6,,0,0,8.2029,0
3447270,17:42:00,17:42:00,7635,7,,0,0,9.0098,0
3447270,17:44:00,17:44:00,7637,8,,0,0,10.7426,0
3447270,17:46:00,17:46:00,7638,9,,0,0,11.4662,0
3447270,17:49:00,17:49:00,7639,10,,0,0,13.7097,0
3447270,17:51:00,17:51:00,7640,11,,0,0,14.1807,1
3447270,17:53:00,17:53:00,7641,12,,0,0,14.4571,0
3447270,17:55:31,17:55:31,7642,13,,0,0,14.8011,0
3447270,17:58:00,17:58:00,7643,14,,0,0,15.1781,1
3447270,18:01:00,18:01:00,7644,15,,0,0,15.6886,0
3447270,18:04:00,18:04:00,7645,16,,0,0,16.4422,0
3447270,18:06:00,18:06:00,7646,17,,0,0,16.9159,0
3447270,18:08:00,18:08:00,7648,18,,0,0,17.4115,1
3447270,18:09:00,18:09:00,7649,19,,1,1,17.5250,0
3447270,18:12:00,18:12:00,7650,20,,0,0,20.4141,0
3447270,18:14:00,18:14:00,7651,21,,0,0,21.9661,0
3447270,18:18:00,18:18:00,7652,22,,0,0,24.7226,0
3447270,18:19:00,18:19:00,7654,23,,0,0,25.8232,0
3447270,18:26:00,18:26:00,7655,24,,0,0,32.7440,0
3447270,18:28:00,18:28:00,7656,25,,0,0,33.2614,0
3447270,18:30:00,18:30:00,7657,26,,0,0,34.9715,1
3447270,18:35:00,18:35:00,7658,27,,0,0,38.8566,0
3447270,18:38:00,18:38:00,7659,28,,0,0,40.1749,0
3447270,18:40:00,18:40:00,7660,29,,0,0,41.1329,0
3447270,18:43:00,18:43:00,7661,30,,0,0,41.6244,0
3447270,18:45:00,18:45:00,7662,31,,1,0,42.2882,1
3447271,16:58:00,16:58:00,7625,1,,0,1,0.0813,1
3447271,17:00:00,17:00:00,7626,2,,0,0,1.4841,0
3447271,17:03:00,17:03:00,7630,3,,0,0,4.0478,0
3447271,17:06:00,17:06:00,7631,4,,0,0,5.6132,1
3447271,17:08:00,17:08:00,7632,5,,0,0,6.6055,0
3447271,17:10:00,17:10:00,7634,6,,0,0,8.2029,0
3447271,17:12:00,17:12:00,7635,7,,0,0,9.0098,0
3447271,17:14:00,17:14:00,7637,8,,0,0,10.7426,0
3447271,17:16:00,17:16:00,7638,9,,0,0,11.4662,0
3447271,17:19:00,17:19:00,7639,10,,0,0,13.7097,0
3447271,17:21:00,17:21:00,7640,11,,0,0,14.1807,1
3447271,17:23:00,17:23:00,7641,12,,0,0,14.4571,0
3447271,17:25:31,17:25:31,7642,13,,0,0,14.8011,0
3447271,17:28:00,17:28:00,7643,14,,0,0,15.1781,1
3447271,17:31:00,17:31:00,7644,15,,0,0,15.6886,0
3447271,17:34:00,17:34:00,7645,16,,0,0,16.4422,0
3447271,17:36:00,17:36:00,7646,17,,0,0,16.9159,0
3447271,17:38:00,17:38:00,7648,18,,0,0,17.4115,1
3447271,17:39:00,17:39:00,7649,19,,1,1,17.5250,0
3447271,17:42:00,17:42:00,7650,20,,0,0,20.4141,0
3447271,17:44:00,17:44:00,7651,21,,0,0,21.9661,0
3447271,17:48:00,17:48:00,7652,22,,0,0,24.7226,0
3447271,17:49:00,17:49:00,7654,23,,0,0,25.8232,0
3447271,17:56:00,17:56:00,7655,24,,0,0,32.7440,0
3447271,17:58:00,17:58:00,7656,25,,0,0,33.2614,0
3447271,18:00:00,18:00:00,7657,26,,0,0,34.9715,1
3447271,18:05:00,18:05:00,7658,27,,0,0,38.8566,0
3447271,18:08:00,18:08:00,7659,28,,0,0,40.1749,0
3447271,18:10:00,18:10:00,7660,29,,0,0,41.1329,0
3447271,18:13:00,18:13:00,7661,30,,0,0,41.6244,0
3447271,18:15:00,18:15:00,7662,31,,1,0,42.2882,1
3447272,16:28:00,16:28:00,7625,1,,0,1,0.0813,1
3447272,16:30:00,16:30:00,7626,2,,0,0,1.4841,0
3447272,16:33:00,16:33:00,7630,3,,0,0,4.0478,0
3447272,16:36:00,16:36:00,7631,4,,0,0,5.6132,1
3447272,16:38:00,16:38:00,7632,5,,0,0,6.6055,0
3447272,16:40:00,16:40:00,7634,6,,0,0,8.2029,0
3447272,16:42:00,16:42:00,7635,7,,0,0,9.0098,0
3447272,16:44:00,16:44:00,7637,8,,0,0,10.7426,0
3447272,16:46:00,16:46:00,7638,9,,0,0,11.4662,0
3447272,16:49:00,16:49:00,7639,10,,0,0,13.7097,0
3447272,16:51:00,16:51:00,7640,11,,0,0,14.1807,1
3447272,16:53:00,16:53:00,7641,12,,0,0,14.4571,0
3447272,16:55:31,16:55:31,7642,13,,0,0,14.8011,0
3447272,16:58:00,16:58:00,7643,14,,0,0,15.1781,1
3447272,17:01:00,17:01:00,7644,15,,0,0,15.6886,0
3447272,17:04:00,17:04:00,7645,16,,0,0,16.4422,0
3447272,17:06:00,17:06:00,7646,17,,0,0,16.9159,0
3447272,17:08:00,17:08:00,7648,18,,0,0,17.4115,1
3447272,17:09:00,17:09:00,7649,19,,1,1,17.5250,0
3447272,17:12:00,17:12:00,7650,20,,0,0,20.4141,0
3447272,17:14:00,17:14:00,7651,21,,0,0,21.9661,0
3447272,17:18:00,17:18:00,7652,22,,0,0,24.7226,0
3447272,17:19:00,17:19:00,7654,23,,0,0,25.8232,0
3447272,17:26:00,17:26:00,7655,24,,0,0,32.7440,0
3447272,17:28:00,17:28:00,7656,25,,0,0,33.2614,0
3447272,17:30:00,17:30:00,7657,26,,0,0,34.9715,1
3447272,17:35:00,17:35:00,7658,27,,0,0,38.8566,0
3447272,17:38:00,17:38:00,7659,28,,0,0,40.1749,0
3447272,17:40:00,17:40:00,7660,29,,0,0,41.1329,0
3447272,17:43:00,17:43:00,7661,30,,0,0,41.6244,0
3447272,17:45:00,17:45:00,7662,31,,1,0,42.2882,1
3447273,15:58:00,15:58:00,7625,1,,0,1,0.0813,1
3447273,16:00:00,16:00:00,7626,2,,0,0,1.4841,0
3447273,16:03:00,16:03:00,7630,3,,0,0,4.0478,0
3447273,16:06:00,16:06:00,7631,4,,0,0,5.6132,1
3447273,16:08:00,16:08:00,7632,5,,0,0,6.6055,0
3447273,16:10:00,16:10:00,7634,6,,0,0,8.2029,0
3447273,16:12:00,16:12:00,7635,7,,0,0,9.0098,0
3447273,16:14:00,16:14:00,7637,8,,0,0,10.7426,0
3447273,16:16:00,16:16:00,7638,9,,0,0,11.4662,0
3447273,16:19:00,16:19:00,7639,10,,0,0,13.7097,0
3447273,16:21:00,16:21:00,7640,11,,0,0,14.1807,1
3447273,16:23:00,16:23:00,7641,12,,0,0,14.4571,0
3447273,16:25:31,16:25:31,7642,13,,0,0,14.8011,0
3447273,16:28:00,16:28:00,7643,14,,0,0,15.1781,1
3447273,16:31:00,16:31:00,7644,15,,0,0,15.6886,0
3447273,16:34:00,16:34:00,7645,16,,0,0,16.4422,0
3447273,16:36:00,16:36:00,7646,17,,0,0,16.9159,0
3447273,16:38:00,16:38:00,7648,18,,0,0,17.4115,1
3447273,16:39:00,16:39:00,7649,19,,1,1,17.5250,0
3447273,16:42:00,16:42:00,7650,20,,0,0,20.4141,0
3447273,16:44:00,16:44:00,7651,21,,0,0,21.9661,0
3447273,16:48:00,16:48:00,7652,22,,0,0,24.7226,0
3447273,16:49:00,16:49:00,7654,23,,0,0,25.8232,0
3447273,16:56:00,16:56:00,7655,24,,0,0,32.7440,0
3447273,16:58:00,16:58:00,7656,25,,0,0,33.2614,0
3447273,17:00:00,17:00:00,7657,26,,0,0,34.9715,1
3447273,17:05:00,17:05:00,7658,27,,0,0,38.8566,0
3447273,17:08:00,17:08:00,7659,28,,0,0,40.1749,0
3447273,17:10:00,17:10:00,7660,29,,0,0,41.1329,0
3447273,17:13:00,17:13:00,7661,30,,0,0,41.6244,0
3447273,17:15:00,17:15:00,7662,31,,1,0,42.2882,1
3447274,15:28:00,15:28:00,7625,1,,0,1,0.0813,1
3447274,15:30:00,15:30:00,7626,2,,0,0,1.4841,0
3447274,15:33:00,15:33:00,7630,3,,0,0,4.0478,0
3447274,15:36:00,15:36:00,7631,4,,0,0,5.6132,1
3447274,15:38:00,15:38:00,7632,5,,0,0,6.6055,0
3447274,15:40:00,15:40:00,7634,6,,0,0,8.2029,0
3447274,15:42:00,15:42:00,7635,7,,0,0,9.0098,0
3447274,15:44:00,15:44:00,7637,8,,0,0,10.7426,0
3447274,15:46:00,15:46:00,7638,9,,0,0,11.4662,0
3447274,15:49:00,15:49:00,7639,10,,0,0,13.7097,0
3447274,15:51:00,15:51:00,7640,11,,0,0,14.1807,1
3447274,15:53:00,15:53:00,7641,12,,0,0,14.4571,0
3447274,15:55:31,15:55:31,7642,13,,0,0,14.8011,0
3447274,15:58:00,15:58:00,7643,14,,0,0,15.1781,1
3447274,16:01:00,16:01:00,7644,15,,0,0,15.6886,0
3447274,16:04:00,16:04:00,7645,16,,0,0,16.4422,0
3447274,16:06:00,16:06:00,7646,17,,0,0,16.9159,0
3447274,16:08:00,16:08:00,7648,18,,0,0,17.4115,1
3447274,16:09:00,16:09:00,7649,19,,1,1,17.5250,0
3447274,16:12:00,16:12:00,7650,20,,0,0,20.4141,0
3447274,16:14:00,16:14:00,7651,21,,0,0,21.9661,0
3447274,16:18:00,16:18:00,7652,22,,0,0,24.7226,0
3447274,16:19:00,16:19:00,7654,23,,0,0,25.8232,0
3447274,16:26:00,16:26:00,7655,24,,0,0,32.7440,0
3447274,16:28:00,16:28:00,7656,25,,0,0,33.2614,0
3447274,16:30:00,16:30:00,7657,26,,0,0,34.9715,1
3447274,16:35:00,16:35:00,7658,27,,0,0,38.8566,0
3447274,16:38:00,16:38:00,7659,28,,0,0,40.1749,0
3447274,16:40:00,16:40:00,7660,29,,0,0,41.1329,0
3447274,16:43:00,16:43:00,7661,30,,0,0,41.6244,0
3447274,16:45:00,16:45:00,7662,31,,1,0,42.2882,1
3447275,14:58:00,14:58:00,7625,1,,0,1,0.0813,1
3447275,15:00:00,15:00:00,7626,2,,0,0,1.4841,0
3447275,15:03:00,15:03:00,7630,3,,0,0,4.0478,0
3447275,15:06:00,15:06:00,7631,4,,0,0,5.6132,1
3447275,15:08:00,15:08:00,7632,5,,0,0,6.6055,0
3447275,15:10:00,15:10:00,7634,6,,0,0,8.2029,0
3447275,15:12:00,15:12:00,7635,7,,0,0,9.0098,0
3447275,15:14:00,15:14:00,7637,8,,0,0,10.7426,0
3447275,15:16:00,15:16:00,7638,9,,0,0,11.4662,0
3447275,15:19:00,15:19:00,7639,10,,0,0,13.7097,0
3447275,15:21:00,15:21:00,7640,11,,0,0,14.1807,1
3447275,15:23:00,15:23:00,7641,12,,0,0,14.4571,0
3447275,15:25:31,15:25:31,7642,13,,0,0,14.8011,0
3447275,15:28:00,15:28:00,7643,14,,0,0,15.1781,1
3447275,15:31:00,15:31:00,7644,15,,0,0,15.6886,0
3447275,15:34:00,15:34:00,7645,16,,0,0,16.4422,0
3447275,15:36:00,15:36:00,7646,17,,0,0,16.9159,0
3447275,15:38:00,15:38:00,7648,18,,0,0,17.4115,1
3447275,15:39:00,15:39:00,7649,19,,1,1,17.5250,0
3447275,15:42:00,15:42:00,7650,20,,0,0,20.4141,0
3447275,15:44:00,15:44:00,7651,21,,0,0,21.9661,0
3447275,15:48:00,15:48:00,7652,22,,0,0,24.7226,0
3447275,15:49:00,15:49:00,7654,23,,0,0,25.8232,0
3447275,15:56:00,15:56:00,7655,24,,0,0,32.7440,0
3447275,15:58:00,15:58:00,7656,25,,0,0,33.2614,0
3447275,16:00:00,16:00:00,7657,26,,0,0,34.9715,1
3447275,16:05:00,16:05:00,7658,27,,0,0,38.8566,0
3447275,16:08:00,16:08:00,7659,28,,0,0,40.1749,0
3447275,16:10:00,16:10:00,7660,29,,0,0,41.1329,0
3447275,16:13:00,16:13:00,7661,30,,0,0,41.6244,0
3447275,16:15:00,16:15:00,7662,31,,1,0,42.2882,1
3447276,14:28:00,14:28:00,7625,1,,0,1,0.0813,1
3447276,14:30:00,14:30:00,7626,2,,0,0,1.4841,0
3447276,14:33:00,14:33:00,7630,3,,0,0,4.0478,0
3447276,14:36:00,14:36:00,7631,4,,0,0,5.6132,1
3447276,14:38:00,14:38:00,7632,5,,0,0,6.6055,0
3447276,14:40:00,14:40:00,7634,6,,0,0,8.2029,0
3447276,14:42:00,14:42:00,7635,7,,0,0,9.0098,0
3447276,14:44:00,14:44:00,7637,8,,0,0,10.7426,0
3447276,14:46:00,14:46:00,7638,9,,0,0,11.4662,0
3447276,14:49:00,14:49:00,7639,10,,0,0,13.7097,0
3447276,14:51:00,14:51:00,7640,11,,0,0,14.1807,1
3447276,14:53:00,14:53:00,7641,12,,0,0,14.4571,0
3447276,14:55:31,14:55:31,7642,13,,0,0,14.8011,0
3447276,14:58:00,14:58:00,7643,14,,0,0,15.1781,1
3447276,15:01:00,15:01:00,7644,15,,0,0,15.6886,0
3447276,15:04:00,15:04:00,7645,16,,0,0,16.4422,0
3447276,15:06:00,15:06:00,7646,17,,0,0,16.9159,0
3447276,15:08:00,15:08:00,7648,18,,0,0,17.4115,1
3447276,15:09:00,15:09:00,7649,19,,1,1,17.5250,0
3447276,15:12:00,15:12:00,7650,20,,0,0,20.4141,0
3447276,15:14:00,15:14:00,7651,21,,0,0,21.9661,0
3447276,15:18:00,15:18:00,7652,22,,0,0,24.7226,0
3447276,15:19:00,15:19:00,7654,23,,0,0,25.8232,0
3447276,15:26:00,15:26:00,7655,24,,0,0,32.7440,0
3447276,15:28:00,15:28:00,7656,25,,0,0,33.2614,0
3447276,15:30:00,15:30:00,7657,26,,0,0,34.9715,1
3447276,15:35:00,15:35:00,7658,27,,0,0,38.8566,0
3447276,15:38:00,15:38:00,7659,28,,0,0,40.1749,0
3447276,15:40:00,15:40:00,7660,29,,0,0,41.1329,0
3447276,15:43:00,15:43:00,7661,30,,0,0,41.6244,0
3447276,15:45:00,15:45:00,7662,31,,1,0,42.2882,1
3447277,13:58:00,13:58:00,7625,1,,0,1,0.0813,1
3447277,14:00:00,14:00:00,7626,2,,0,0,1.4841,0
3447277,14:03:00,14:03:00,7630,3,,0,0,4.0478,0
3447277,14:06:00,14:06:00,7631,4,,0,0,5.6132,1
3447277,14:08:00,14:08:00,7632,5,,0,0,6.6055,0
3447277,14:10:00,14:10:00,7634,6,,0,0,8.2029,0
3447277,14:12:00,14:12:00,7635,7,,0,0,9.0098,0
3447277,14:14:00,14:14:00,7637,8,,0,0,10.7426,0
3447277,14:16:00,14:16:00,7638,9,,0,0,11.4662,0
3447277,14:19:00,14:19:00,7639,10,,0,0,13.7097,0
3447277,14:21:00,14:21:00,7640,11,,0,0,14.1807,1
3447277,14:23:00,14:23:00,7641,12,,0,0,14.4571,0
3447277,14:25:31,14:25:31,7642,13,,0,0,14.8011,0
3447277,14:28:00,14:28:00,7643,14,,0,0,15.1781,1
3447277,14:31:00,14:31:00,7644,15,,0,0,15.6886,0
3447277,14:34:00,14:34:00,7645,16,,0,0,16.4422,0
3447277,14:36:00,14:36:00,7646,17,,0,0,16.9159,0
3447277,14:38:00,14:38:00,7648,18,,0,0,17.4115,1
3447277,14:39:00,14:39:00,7649,19,,1,1,17.5250,0
3447277,14:42:00,14:42:00,7650,20,,0,0,20.4141,0
3447277,14:44:00,14:44:00,7651,21,,0,0,21.9661,0
3447277,14:48:00,14:48:00,7652,22,,0,0,24.7226,0
3447277,14:49:00,14:49:00,7654,23,,0,0,25.8232,0
3447277,14:56:00,14:56:00,7655,24,,0,0,32.7440,0
3447277,14:58:00,14:58:00,7656,25,,0,0,33.2614,0
3447277,15:00:00,15:00:00,7657,26,,0,0,34.9715,1
3447277,15:05:00,15:05:00,7658,27,,0,0,38.8566,0
3447277,15:08:00,15:08:00,7659,28,,0,0,40.1749,0
3447277,15:10:00,15:10:00,7660,29,,0,0,41.1329,0
3447277,15:13:00,15:13:00,7661,30,,0,0,41.6244,0
3447277,15:15:00,15:15:00,7662,31,,1,0,42.2882,1
3447278,13:28:00,13:28:00,7625,1,,0,1,0.0813,1
3447278,13:30:00,13:30:00,7626,2,,0,0,1.4841,0
3447278,13:33:00,13:33:00,7630,3,,0,0,4.0478,0
3447278,13:36:00,13:36:00,7631,4,,0,0,5.6132,1
3447278,13:38:00,13:38:00,7632,5,,0,0,6.6055,0
3447278,13:40:00,13:40:00,7634,6,,0,0,8.2029,0
3447278,13:42:00,13:42:00,7635,7,,0,0,9.0098,0
3447278,13:44:00,13:44:00,7637,8,,0,0,10.7426,0
3447278,13:46:00,13:46:00,7638,9,,0,0,11.4662,0
3447278,13:49:00,13:49:00,7639,10,,0,0,13.7097,0
3447278,13:51:00,13:51:00,7640,11,,0,0,14.1807,1
3447278,13:53:00,13:53:00,7641,12,,0,0,14.4571,0
3447278,13:55:31,13:55:31,7642,13,,0,0,14.8011,0
3447278,13:58:00,13:58:00,7643,14,,0,0,15.1781,1
3447278,14:01:00,14:01:00,7644,15,,0,0,15.6886,0
